Year,Week,Max_Temp_C_mean,Max_Temp_C_max,Max_Temp_C_std,Min_Temp_C_mean,Min_Temp_C_min,Min_Temp_C_std,Temp_Range_mean,Temp_Range_max,Rainfall_mm_sum,Rainfall_mm_max,Rainfall_mm_rainy_days,Evaporation_mm_mean,Evaporation_mm_sum,Radiation_MJ_m2_mean,Radiation_MJ_m2_sum,Vapour_Pressure_hPa_mean,Vapour_Pressure_hPa_min,Vapour_Pressure_hPa_max,RH_at_Max_Temp_pct_mean,RH_at_Max_Temp_pct_min,RH_at_Min_Temp_pct_mean,RH_at_Min_Temp_pct_max,Deaths,is_surge
2015,13,0.46430329886755284,0.5613496932515336,0.3944135159789785,0.5082872928176796,0.3688524590163935,0.7543737606341494,0.5497757847533633,0.6329787234042552,0.06546644844517185,0.09903713892709766,0.3333333333333333,0.37917485265225936,0.37917485265225936,0.37134670487106003,0.37134670487106014,0.3831231813773036,0.2611940298507463,0.6666666666666665,0.365162355531095,0.41458333333333325,0.8385794995964486,1.0,31.0,0
2015,14,0.4278680452978827,0.46012269938650313,0.5231449701905754,0.5770411295273173,0.5163934426229508,0.4239071392755548,0.3829596412556053,0.574468085106383,0.0,0.0,0.0,0.2573673870333988,0.2573673870333988,0.15644699140401142,0.15644699140401142,0.3937924345295831,0.38059701492537307,0.3879781420765028,0.46450192625206377,0.4104166666666666,0.8151735270379346,1.0,32.0,0
2015,15,0.32594780896110276,0.3343558282208589,0.31872520415790934,0.46347452424800495,0.5081967213114755,0.07683445551380463,0.3632286995515693,0.39361702127659565,0.5417348608837971,0.7097661623108665,0.5,0.19646365422396855,0.1964636542239686,0.2011461318051576,0.2011461318051576,0.35208535402521834,0.3507462686567165,0.3060109289617486,0.5720968629609247,0.6000000000000001,0.9313962873284904,1.0,39.0,0
2015,16,0.3879862136878385,0.4723926380368098,0.41528553931877193,0.5598526703499079,0.5409836065573771,0.42059365109802305,0.3354260089686098,0.49999999999999994,0.15057283142389524,0.08253094910591471,0.8333333333333333,0.14538310412573674,0.14538310412573674,0.13810888252149,0.13810888252149,0.542192046556741,0.5298507462686566,0.5737704918032787,0.6854705558613097,0.7208333333333332,1.0000000000000002,1.0,40.0,0
2015,17,0.26587887740029537,0.3650306748466258,0.3916495549898782,0.5168815224063843,0.4918032786885247,0.3888411831629672,0.17578475336322857,0.20744680851063818,0.06055646481178397,0.04126547455295736,0.6666666666666666,0.14931237721021612,0.14931237721021612,0.19083094555873914,0.19083094555873925,0.3579049466537343,0.291044776119403,0.46994535519125685,0.6664832140891579,0.78125,0.8309120258272802,1.0,29.0,0
2015,18,0.2895125553914327,0.36196319018404904,0.30149835841945977,0.3898096992019644,0.3278688524590164,0.5078112287659083,0.4044843049327354,0.40425531914893603,0.013093289689034372,0.02200825309491059,0.16666666666666666,0.12377210216110017,0.1237721021611002,0.19426934097421206,0.19426934097421206,0.3375363724539282,0.2985074626865672,0.4153005464480874,0.5935608145294442,0.6875,1.0000000000000002,1.0,50.0,0
2015,19,0.23042836041358938,0.3159509202453988,0.4228907214533607,0.4419889502762431,0.44672131147540994,0.19467188217725778,0.22062780269058307,0.3670212765957446,0.0,0.0,0.0,0.18074656188605104,0.1807465618860511,0.18051575931232083,0.1805157593123209,0.20465567410281282,0.17910447761194032,0.2950819672131147,0.49862410566868465,0.6125,0.590395480225989,1.0,47.0,0
2015,20,0.1954702117183651,0.20858895705521469,0.2828654877535639,0.2786985880908533,0.15983606557377053,0.8431859707352931,0.3955156950672644,0.6170212765957446,0.024549918166939445,0.04126547455295736,0.16666666666666666,0.10216110019646367,0.10216110019646367,0.16733524355300855,0.1673352435530086,0.15324927255092147,0.13432835820895528,0.16939890710382516,0.49257017061089703,0.5270833333333333,0.7707828894269573,1.0,52.0,0
2015,21,0.21270310192023634,0.21472392638036814,0.1668453372961581,0.25475751995089013,0.09426229508196723,0.795559681298138,0.4618834080717488,0.6117021276595744,0.09983633387888707,0.1623108665749656,0.3333333333333333,0.08055009823182711,0.08055009823182711,0.13810888252149,0.13810888252149,0.1998060135790496,0.14179104477611942,0.3715846994535518,0.537699504678041,0.425,0.937853107344633,1.0,35.0,0
2015,22,0.18168389955686848,0.17177914110429443,0.10710762922784242,0.19521178637200737,0.1311475409836066,0.5302072332457491,0.4923766816143497,0.5159574468085106,0.06546644844517185,0.11004126547455295,0.16666666666666666,0.058939096267190585,0.058939096267190585,0.1100286532951289,0.11002865329512895,0.15324927255092147,0.17910447761194032,0.18579234972677588,0.5126582278481012,0.5854166666666667,0.999596448748991,1.0,25.0,0
2015,23,0.10388970950270798,0.14417177914110435,0.20451637118043012,0.041743400859422936,0.040983606557377095,0.43551262905516075,0.5748878923766818,0.5691489361702127,0.014729950900163668,0.013755158184319119,0.3333333333333333,0.04715127701375246,0.04715127701375246,0.1461318051575931,0.1461318051575931,0.01745877788554806,0.08208955223880599,0.06557377049180324,0.3962575674188221,0.4729166666666666,0.9273607748184027,1.0,44.0,0
2015,24,0.19153126538650922,0.17177914110429443,0.08031907491717863,0.15776550030693678,0.1311475409836066,0.6348506178047251,0.5650224215246635,0.6329787234042552,0.0,0.0,0.0,0.04911591355599214,0.04911591355599214,0.11919770773638971,0.11919770773638966,0.10766246362754606,0.12686567164179108,0.11475409836065575,0.42625206384149694,0.45625,0.9225181598062948,1.0,45.0,0
2015,25,0.09748892171344159,0.13496932515337423,0.16547522333358555,0.3247391037446286,0.15573770491803282,0.8087840504765709,0.14977578475336334,0.3723404255319149,0.574468085106383,0.36863823933975237,0.6666666666666666,0.011787819253438123,0.011787819253438123,0.005157593123209181,0.005157593123209181,0.25412221144519886,0.13432835820895528,0.3442622950819672,0.8742432581177766,0.6479166666666667,0.9931396287328489,1.0,43.0,0
2015,26,0.13835548990644997,0.14723926380368102,0.1615807341559007,0.16267648864333947,0.11475409836065575,0.39345508191091844,0.46098654708520176,0.44148936170212766,0.0016366612111292965,0.002751031636863824,0.16666666666666666,0.021611001964636556,0.021611001964636556,0.0842406876790831,0.0842406876790831,0.13191076624636278,0.12686567164179108,0.21311475409836061,0.5473307649972484,0.5874999999999999,1.0000000000000002,1.0,35.0,0
2015,27,0.01674052191038894,0.09815950920245403,0.28743279051161424,0.0423572744014733,0.036885245901639385,0.25969708761324833,0.4152466367713005,0.40425531914893603,0.0,0.0,0.0,0.0,0.0,0.06704871060171919,0.06704871060171919,0.03685741998060138,0.06716417910447764,0.054644808743169404,0.5883324160704455,0.6083333333333334,1.0000000000000002,1.0,44.0,0
2015,28,0.05809945839487923,0.07361963190184051,0.18236208468695633,0.16513198281154082,0.16803278688524595,0.3957457694770359,0.3112107623318385,0.351063829787234,0.16530278232405893,0.12654745529573588,0.5,0.031434184675834975,0.03143418467583499,0.056733524355300824,0.05673352435530088,0.1241513094083414,0.17164179104477617,0.1967213114754099,0.705833791964777,0.6854166666666668,0.9693301049233256,1.0,38.0,0
2015,29,0.03249630723781377,0.05214723926380371,0.20195491030657545,0.22467771639042358,0.12295081967213117,0.4792384233408732,0.17757847533632282,0.41489361702127664,0.048281505728314245,0.04951856946354883,0.6666666666666666,0.04715127701375246,0.04715127701375246,0.12148997134670486,0.12148997134670486,0.06789524733268676,0.14179104477611942,0.054644808743169404,0.6370390753990094,0.6333333333333333,0.812752219531881,1.0,42.0,0
2015,30,0.08222550467749873,0.09202453987730064,0.14612932109840227,0.24739103744628607,0.1311475409836066,0.668139377326588,0.23497757847533635,0.4734042553191488,0.12438625204582651,0.09903713892709766,0.6666666666666666,0.07269155206286836,0.07269155206286838,0.05100286532951287,0.051002865329512925,0.1561590688651795,0.14925373134328357,0.18579234972677588,0.7281232801320856,0.5854166666666667,0.9305891848264725,1.0,52.0,0
2015,31,0.12210733628754311,0.11656441717791416,0.17768877429631574,0.22590546347452425,0.16393442622950824,0.5841038850819106,0.3390134529147984,0.38297872340425526,0.2716857610474632,0.45667125171939477,0.16666666666666666,0.0923379174852652,0.09233791748526522,0.16446991404011463,0.16446991404011463,0.10766246362754606,0.07462686567164178,0.21857923497267756,0.5305448541552006,0.6187499999999999,0.8946731234866825,1.0,39.0,0
2015,32,0.060561299852289474,0.06441717791411045,0.19121439763294815,0.10988336402701045,0.10245901639344265,0.41699655899764276,0.3964125560538117,0.42021276595744667,0.020458265139116204,0.0343878954607978,0.16666666666666666,0.06483300589390963,0.06483300589390963,0.228080229226361,0.228080229226361,0.04461687681862275,0.08955223880597019,0.016393442622950782,0.5269675288937808,0.6333333333333333,0.9515738498789343,1.0,40.0,0
2015,33,0.12161496799606103,0.13496932515337423,0.36400951806683995,0.19030079803560468,0.17213114754098363,0.32061546666380386,0.39013452914798213,0.44148936170212766,0.03927986906710311,0.06602475928473177,0.16666666666666666,0.10609037328094305,0.10609037328094302,0.20859598853868194,0.20859598853868194,0.11542192046556743,0.18656716417910446,0.11475409836065575,0.5632911392405062,0.6312500000000001,0.9741727199354318,1.0,45.0,0
2015,34,0.19645494830132937,0.29754601226993865,0.3987432712651482,0.2265193370165746,0.15983606557377053,0.79872945351274,0.4735426008968609,0.5585106382978724,0.018003273322422263,0.027510316368638238,0.3333333333333333,0.11984282907662082,0.11984282907662085,0.21547277936962744,0.21547277936962755,0.1901066925315228,0.14179104477611942,0.2841530054644808,0.5399009356081452,0.5395833333333333,0.9774011299435033,1.0,57.0,0
2015,35,0.13195470211718358,0.11656441717791416,0.18410168556498996,0.4014732965009208,0.2172131147540984,0.5277261401396734,0.10044843049327362,0.3670212765957446,0.24877250409165302,0.3493810178817056,0.6666666666666666,0.13163064833005894,0.13163064833005894,0.1558739255014326,0.1558739255014327,0.22599418040737151,0.2164179104477612,0.2841530054644808,0.7479361585030271,0.6895833333333332,0.901937046004843,1.0,39.0,0
